127.0.0.1 - - [19/Dec/2022:10:51:27 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [19/Dec/2022:15:06:31 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/congress.jpg HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [19/Dec/2022:15:06:31 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bjp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:15:06:48 +0530] "GET /OnlineVotingSystem/checkResult.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [19/Dec/2022:15:06:48 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bsp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:15:06:48 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bjp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:15:06:48 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/congress.jpg HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:07:43 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:07:43 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:07:47 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:07:49 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:07:53 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:07:54 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:07:59 +0530] "GET /OnlineVotingSystem/adminWelcome.jsp HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:08:04 +0530] "GET /OnlineVotingSystem/checkResult.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:08:04 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bsp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:08:04 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/congress.jpg HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:08:04 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bjp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:08:11 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1024
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:10:17 +0530] "GET /OnlineVotingSystem/ HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:10:17 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2505
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:10:18 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:10:46 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:10:57 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:07 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:09 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:19 +0530] "GET /OnlineVotingSystem/adminWelcome.jsp HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:28 +0530] "GET /OnlineVotingSystem/checkResult.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:28 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bsp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:28 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/congress.jpg HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:28 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bjp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:11:39 +0530] "GET /OnlineVotingSystem/NewRegister.jsp HTTP/1.1" 404 745
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:15:13 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:15:22 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:15:23 +0530] "GET /OnlineVotingSystem/adminWelcome.jsp HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:16:35 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:16:36 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:17:47 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:17:48 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:17:49 +0530] "GET /OnlineVotingSystem/adminWelcome.jsp HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:17:50 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1458
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:18:05 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1454
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:18:25 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1442
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:19:26 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:21:04 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1660
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:21:18 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1656
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:21:57 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1686
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:22:16 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1704
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:22:54 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1720
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:23:17 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1724
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:23:50 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1740
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:24:05 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:24:26 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:25:25 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:25:25 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:25:26 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:25:27 +0530] "GET /OnlineVotingSystem/adminWelcome.jsp HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:25:28 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:27 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:28 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:28 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:28 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:29 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:29 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:36 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:36 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:37 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:26:37 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:53 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:53 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:53 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:54 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:54 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:54 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:54 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:55 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:28:55 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:29:31 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:29:36 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:29:38 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:30:08 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:30:08 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:30:09 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:30:09 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:30:10 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:30:10 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:30:11 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:35:56 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:35:58 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:04 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:05 +0530] "GET /OnlineVotingSystem/adminWelcome.jsp HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:06 +0530] "GET /OnlineVotingSystem/register.jsp HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:08 +0530] "GET /OnlineVotingSystem/NewRegister.jsp HTTP/1.1" 404 745
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:12 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:14 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:15 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:16 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:18 +0530] "GET /OnlineVotingSystem/contact.jsp HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:36:20 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1327
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:23 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:24 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:26 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:26 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:26 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:27 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:27 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:27 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:28 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:29 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:32 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:37:32 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1350
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:38:17 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:38:19 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1233
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:39:58 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1401
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:10 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:19 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:53 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:55 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:55 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:56 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:59 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:40:59 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:41:00 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:41:35 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1428
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:41:35 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2523
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:42:07 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1436
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:42:07 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1436
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:42:08 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1436
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:42:08 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1436
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:42:08 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1436
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:43:08 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1436
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:43:08 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2664
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:15 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1493
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:15 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:28 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1497
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:28 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:28 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1497
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:29 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1497
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:29 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1497
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:43 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:44:43 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:46:13 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:46:13 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2667
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:43 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:43 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:44 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:44 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:44 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:44 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:44 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:44 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:45 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:45 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:45 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:45 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:45 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:48 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:47:48 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:01 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:01 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:05 +0530] "GET /OnlineVotingSystem/adminWelcome.jsp HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:05 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:07 +0530] "GET /OnlineVotingSystem/checkResult.jsp HTTP/1.1" 200 1844
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:07 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/congress.jpg HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:07 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bsp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:07 +0530] "GET /OnlineVotingSystem/src/main/webapp/images/bjp.jpg HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:13 +0530] "GET /OnlineVotingSystem/NewRegister.jsp HTTP/1.1" 404 745
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:20 +0530] "GET /OnlineVotingSystem/aboutUs.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:20 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:22 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:25 +0530] "GET /OnlineVotingSystem/index.jsp?voternumber= HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:25 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:48:26 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:49:14 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:49:14 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2673
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:49:31 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:49:31 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2673
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:50:05 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:50:05 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2673
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:51:17 +0530] "GET /OnlineVotingSystem/userWelcome.jsp HTTP/1.1" 200 1495
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:51:17 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 200 2675
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:51:21 +0530] "GET /OnlineVotingSystem/index.jsp HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:51:21 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:51:25 +0530] "GET /OnlineVotingSystem/adminLogin.jsp HTTP/1.1" 200 1351
0:0:0:0:0:0:0:1 - - [19/Dec/2022:17:51:25 +0530] "GET /OnlineVotingSystem/styles.css HTTP/1.1" 304 -
